accession	protein_id	datatype
BGC0002919.1	BEV36873.1	GenBank
BGC0002919.1	BEV36874.1	GenBank
BGC0002919.1	BEV36875.1	GenBank
BGC0002919.1	BEV36876.1	GenBank
BGC0002919.1	BEV36877.1	GenBank
BGC0002919.1	BEV36878.1	GenBank
BGC0002919.1	BEV36879.1	GenBank
BGC0002919.1	BEV36880.1	GenBank
BGC0002919.1	BEV36881.1	GenBank
BGC0002919.1	BEV36882.1	GenBank
BGC0002919.1	BEV36883.1	GenBank
BGC0002919.1	BEV36884.1	GenBank
BGC0002919.1	BEV36885.1	GenBank
BGC0002919.1	BEV36886.1	GenBank
BGC0002919.1	BEV36887.1	GenBank
BGC0002919.1	BEV36888.1	GenBank
BGC0002919.1	BEV36889.1	GenBank
BGC0002919.1	BEV36890.1	GenBank
BGC0002919.1	BEV36891.1	GenBank
BGC0002919.1	BEV36892.1	GenBank
BGC0002919.1	BEV36893.1	GenBank
BGC0002919.1	BEV36894.1	GenBank
BGC0002919.1	BEV36895.1	GenBank
BGC0002919.1	BEV36896.1	GenBank
BGC0002919.1	BEV36897.1	GenBank
BGC0002919.1	BEV36898.1	GenBank
BGC0002919.1	BEV36899.1	GenBank
BGC0002919.1	BEV36900.1	GenBank
BGC0002919.1	BEV36901.1	GenBank
BGC0002919.1	BEV36902.1	GenBank
BGC0002919.1	BEV36903.1	GenBank
BGC0002919.1	BEV36904.1	GenBank
BGC0002919.1	BEV36905.1	GenBank
BGC0002919.1	BEV36906.1	GenBank
BGC0002919.1	BEV36907.1	GenBank
BGC0002919.1	BEV36908.1	GenBank
BGC0002919.1	BEV36909.1	GenBank
BGC0002919.1	BEV36910.1	GenBank
BGC0002919.1	BEV36911.1	GenBank
BGC0002919.1	BEV36912.1	GenBank
BGC0002919.1	BEV36913.1	GenBank
BGC0002919.1	BEV36914.1	GenBank
BGC0002919.1	BEV36915.1	GenBank
BGC0002919.1	BEV36916.1	GenBank
BGC0002919.1	BEV36917.1	GenBank
BGC0002919.1	BEV36918.1	GenBank
BGC0002919.1	BEV36919.1	GenBank
BGC0002919.1	BEV36920.1	GenBank
BGC0002919.1	BEV36921.1	GenBank
BGC0002919.1	BEV36922.1	GenBank
BGC0002919.1	BEV36923.1	GenBank
BGC0002919.1	BEV36924.1	GenBank
BGC0002919.1	BEV36925.1	GenBank
BGC0002919.1	BEV36926.1	GenBank
BGC0002919.1	BEV36927.1	GenBank
BGC0002926.1	KW062_19800	Not in NCBI
BGC0002926.1	KW062_19805	Not in NCBI
BGC0002928.1	ctg1_599	Not in NCBI
BGC0002928.1	ctg1_600	Not in NCBI
BGC0002928.1	ctg1_601	Not in NCBI
BGC0002928.1	ctg1_602	Not in NCBI
BGC0002928.1	ctg1_603	Not in NCBI
BGC0002928.1	ctg1_604	Not in NCBI
BGC0002928.1	ctg1_605	Not in NCBI
BGC0002928.1	ctg1_606	Not in NCBI
BGC0002928.1	ctg1_607	Not in NCBI
BGC0002928.1	ctg1_608	Not in NCBI
BGC0002928.1	ctg1_609	Not in NCBI
BGC0002928.1	ctg1_610	Not in NCBI
BGC0002928.1	ctg1_611	Not in NCBI
BGC0002928.1	ctg1_612	Not in NCBI
BGC0002928.1	ctg1_613	Not in NCBI
BGC0002928.1	ctg1_614	Not in NCBI
BGC0002928.1	ctg1_615	Not in NCBI
BGC0002928.1	ctg1_616	Not in NCBI
BGC0002928.1	ctg1_617	Not in NCBI
BGC0002929.1	DDB_G0271520	Not in NCBI
BGC0002930.1	PENARI_c010G03298	Not in NCBI
BGC0002930.1	PENARI_c010G02147	Not in NCBI
BGC0002930.1	PENARI_c010G08037	Not in NCBI
BGC0002930.1	PENARI_c010G02251	Not in NCBI
BGC0002930.1	PENARI_c010G07355	Not in NCBI
BGC0002930.1	PENARI_c010G07889	Not in NCBI
BGC0002930.1	PENARI_c010G07427	Not in NCBI
BGC0002930.1	PENARI_c010G02081	Not in NCBI
BGC0002930.1	PENARI_c010G00532	Not in NCBI
BGC0002930.1	PENARI_c010G01937	Not in NCBI
BGC0002930.1	PENARI_c010G00061	Not in NCBI
BGC0002930.1	PENARI_c010G07817	Not in NCBI
BGC0002931.1	B9W62_RS00005	Not in NCBI
BGC0002931.1	B9W62_RS00010	Not in NCBI
BGC0002931.1	B9W62_RS00015	Not in NCBI
BGC0002931.1	B9W62_RS00020	Not in NCBI
BGC0002931.1	B9W62_RS00025	Not in NCBI
BGC0002931.1	B9W62_RS00030	Not in NCBI
BGC0002931.1	B9W62_RS00035	Not in NCBI
BGC0002931.1	B9W62_RS00040	Not in NCBI
BGC0002931.1	B9W62_RS00045	Not in NCBI
BGC0002931.1	B9W62_RS00050	Not in NCBI
BGC0002931.1	B9W62_RS00055	Not in NCBI
BGC0002931.1	B9W62_RS00060	Not in NCBI
BGC0002931.1	B9W62_RS00065	Not in NCBI
BGC0002931.1	B9W62_RS00070	Not in NCBI
BGC0002931.1	B9W62_RS00075	Not in NCBI
BGC0002931.1	B9W62_RS00080	Not in NCBI
BGC0002931.1	B9W62_RS00085	Not in NCBI
BGC0002931.1	B9W62_RS00090	Not in NCBI
BGC0002931.1	B9W62_RS00095	Not in NCBI
BGC0002931.1	B9W62_RS00100	Not in NCBI
BGC0002931.1	B9W62_RS00105	Not in NCBI
BGC0002931.1	B9W62_RS00110	Not in NCBI
BGC0002931.1	B9W62_RS00115	Not in NCBI
BGC0002931.1	B9W62_RS00120	Not in NCBI
BGC0002931.1	B9W62_RS00125	Not in NCBI
BGC0002931.1	B9W62_RS00130	Not in NCBI
BGC0002931.1	B9W62_RS00135	Not in NCBI
BGC0002932.1	UUG47285.1	GenBank
BGC0002932.1	UUG47286.1	GenBank
BGC0002932.1	UUG47287.1	GenBank
BGC0002932.1	UUG47288.1	GenBank
BGC0002932.1	UUG47289.1	GenBank
BGC0002932.1	UUG47290.1	GenBank
BGC0002932.1	UUG47291.1	GenBank
BGC0002932.1	UUG47292.1	GenBank
BGC0002932.1	UUG47293.1	GenBank
BGC0002932.1	UUG47294.1	GenBank
BGC0002932.1	UUG47295.1	GenBank
BGC0002932.1	UUG47296.1	GenBank
BGC0002932.1	UUG47297.1	GenBank
BGC0002932.1	UUG47298.1	GenBank
BGC0002932.1	UUG47299.1	GenBank
BGC0002932.1	UUG47300.1	GenBank
BGC0002932.1	UUG47301.1	GenBank
BGC0002932.1	UUG47302.1	GenBank
BGC0002932.1	UUG47303.1	GenBank
BGC0002932.1	UUG47304.1	GenBank
BGC0002932.1	UUG47305.1	GenBank
BGC0002932.1	UUG47306.1	GenBank
BGC0002932.1	UUG47307.1	GenBank
BGC0002932.1	UUG47308.1	GenBank
BGC0002932.1	UUG47309.1	GenBank
BGC0002932.1	UUG47310.1	GenBank
BGC0002932.1	UUG47311.1	GenBank
BGC0002932.1	UUG47312.1	GenBank
BGC0002932.1	UUG47313.1	GenBank
BGC0002932.1	UUG47314.1	GenBank
BGC0002932.1	UUG47315.1	GenBank
BGC0002932.1	UUG47316.1	GenBank
BGC0002932.1	UUG47317.1	GenBank
BGC0002932.1	UUG47318.1	GenBank
BGC0002932.1	UUG47319.1	GenBank
BGC0002932.1	UUG47320.1	GenBank
BGC0002932.1	UUG47321.1	GenBank
BGC0002932.1	UUG47322.1	GenBank
BGC0002932.1	UUG47323.1	GenBank
BGC0002932.1	UUG47324.1	GenBank
BGC0002932.1	UUG47325.1	GenBank
BGC0002932.1	UUG47326.1	GenBank
BGC0002932.1	UUG47327.1	GenBank
BGC0002932.1	UUG47328.1	GenBank
BGC0002932.1	UUG47329.1	GenBank
BGC0002932.1	UUG47330.1	GenBank
BGC0002932.1	UUG47331.1	GenBank
BGC0002932.1	UUG47332.1	GenBank
BGC0002932.1	UUG47333.1	GenBank
BGC0002932.1	UUG47334.1	GenBank
BGC0002932.1	UUG47335.1	GenBank
BGC0002932.1	UUG47336.1	GenBank
BGC0002932.1	UUG47337.1	GenBank
BGC0002932.1	UUG47338.1	GenBank
BGC0002934.1	WOF00476.1	GenBank
BGC0002934.1	WOF00477.1	GenBank
BGC0002934.1	WOF00478.1	GenBank
BGC0002934.1	WOF00479.1	GenBank
BGC0002934.1	WOF00480.1	GenBank
BGC0002934.1	WOF00481.1	GenBank
BGC0002934.1	WOF00482.1	GenBank
BGC0002934.1	WOF00483.1	GenBank
BGC0002934.1	WOF00484.1	GenBank
BGC0002934.1	WOF00485.1	GenBank
BGC0002939.1	UUG66841.1	GenBank
BGC0002939.1	UUG66835.1	GenBank
BGC0002939.1	UUG66858.1	GenBank
BGC0002939.1	UUG66849.1	GenBank
BGC0002939.1	UUG66833.1	GenBank
BGC0002939.1	UUG66840.1	GenBank
BGC0002939.1	UUG66838.1	GenBank
BGC0002939.1	UUG66857.1	GenBank
BGC0002939.1	UUG66848.1	GenBank
BGC0002939.1	UUG66859.1	GenBank
BGC0002939.1	UUG66868.1	GenBank
BGC0002939.1	UUG66865.1	GenBank
BGC0002939.1	UUG66861.1	GenBank
BGC0002939.1	UUG66842.1	GenBank
BGC0002939.1	UUG66846.1	GenBank
BGC0002939.1	UUG66851.1	GenBank
BGC0002939.1	UUG66864.1	GenBank
BGC0002939.1	UUG66843.1	GenBank
BGC0002939.1	UUG66830.1	GenBank
BGC0002939.1	UUG66831.1	GenBank
BGC0002939.1	UUG66867.1	GenBank
BGC0002939.1	UUG66837.1	GenBank
BGC0002939.1	UUG66863.1	GenBank
BGC0002939.1	UUG66856.1	GenBank
BGC0002939.1	UUG66836.1	GenBank
BGC0002939.1	UUG66847.1	GenBank
BGC0002939.1	UUG66862.1	GenBank
BGC0002939.1	UUG66853.1	GenBank
BGC0002939.1	UUG66832.1	GenBank
BGC0002939.1	UUG66834.1	GenBank
BGC0002939.1	UUG66860.1	GenBank
BGC0002939.1	UUG66866.1	GenBank
BGC0002939.1	UUG66850.1	GenBank
BGC0002939.1	UUG66854.1	GenBank
BGC0002939.1	UUG66852.1	GenBank
BGC0002939.1	UUG66855.1	GenBank
BGC0002939.1	UUG66845.1	GenBank
BGC0002939.1	UUG66844.1	GenBank
BGC0002939.1	UUG66839.1	GenBank
BGC0002940.1	WIF20037.1	GenBank
BGC0002940.1	WIF20038.1	GenBank
BGC0002940.1	WIF20039.1	GenBank
BGC0002940.1	WIF20040.1	GenBank
BGC0002940.1	WIF20041.1	GenBank
BGC0002940.1	WIF20042.1	GenBank
BGC0002943.1	Ga0061065_10833	Not in NCBI
BGC0002943.1	Ga0061065_10834	Not in NCBI
BGC0002943.1	Ga0061065_10835	Not in NCBI
BGC0002943.1	Ga0061065_10836	Not in NCBI
BGC0002944.1	ALT22114.1	GenBank
BGC0002944.1	ALT22115.1	GenBank
BGC0002944.1	ALT22116.1	GenBank
BGC0002944.1	ALT22117.1	GenBank
BGC0002944.1	ALT22118.1	GenBank
BGC0002944.1	ALT22119.1	GenBank
BGC0002944.1	ALT22120.1	GenBank
BGC0002944.1	ALT22121.1	GenBank
BGC0002944.1	ALT22122.1	GenBank
BGC0002944.1	ALT22123.1	GenBank
BGC0002944.1	ALT22124.1	GenBank
BGC0002944.1	ALT22125.1	GenBank
BGC0002944.1	ALT22126.1	GenBank
BGC0002944.1	ALT22127.1	GenBank
BGC0002944.1	ALT22128.1	GenBank
BGC0002944.1	ALT22129.1	GenBank
BGC0002944.1	ALT22130.1	GenBank
BGC0002944.1	ALT22131.1	GenBank
BGC0002948.1	ARM20274.1	GenBank
BGC0002948.1	ARM20275.1	GenBank
BGC0002948.1	ARM20276.1	GenBank
BGC0002948.1	ARM20277.1	GenBank
BGC0002948.1	ARM20278.1	GenBank
BGC0002948.1	ARM20279.1	GenBank
BGC0002948.1	ARM20280.1	GenBank
BGC0002948.1	ARM20281.1	GenBank
BGC0002948.1	ARM20282.1	GenBank
BGC0002948.1	ARM20283.1	GenBank
BGC0002948.1	ARM20284.1	GenBank
BGC0002948.1	ARM20285.1	GenBank
BGC0002948.1	ARM20286.1	GenBank
BGC0002948.1	ARM20287.1	GenBank
BGC0002948.1	ARM20288.1	GenBank
BGC0002948.1	ARM20289.1	GenBank
BGC0002948.1	ARM20290.1	GenBank
BGC0002948.1	ARM20291.1	GenBank
BGC0002948.1	ARM20292.1	GenBank
BGC0002948.1	ARM20293.1	GenBank
BGC0002948.1	ARM20294.1	GenBank
BGC0002948.1	ARM20295.1	GenBank
BGC0002948.1	ARM20296.1	GenBank
BGC0002949.1	P0078_09200	Not in NCBI
BGC0002949.1	P0078_09205	Not in NCBI
BGC0002949.1	P0078_09210	Not in NCBI
BGC0002949.1	P0078_09215	Not in NCBI
BGC0002949.1	P0078_09220	Not in NCBI
BGC0002949.1	P0078_09225	Not in NCBI
BGC0002950.1	WJI96259.1	GenBank
BGC0002950.1	WJI96260.1	GenBank
BGC0002950.1	WJI96261.1	GenBank
BGC0002950.1	WJI96262.1	GenBank
BGC0002950.1	WJI96263.1	GenBank
BGC0002950.1	WJI96264.1	GenBank
BGC0002950.1	WJI96265.1	GenBank
BGC0002950.1	WJI96266.1	GenBank
BGC0002950.1	WJI96267.1	GenBank
BGC0002950.1	WJI96268.1	GenBank
BGC0002950.1	WJI96269.1	GenBank
BGC0002950.1	WJI96270.1	GenBank
BGC0002953.1	F4805DRAFT_29954	Not in NCBI
BGC0002953.1	F4805DRAFT_472411	Not in NCBI
BGC0002953.1	F4805DRAFT_462786	Not in NCBI
BGC0002953.1	F4805DRAFT_30118	Not in NCBI
BGC0002953.1	F4805DRAFT_462788	Not in NCBI
BGC0002953.1	F4805DRAFT_472414	Not in NCBI
BGC0002953.1	F4805DRAFT_30153	Not in NCBI
BGC0002953.1	F4805DRAFT_30178	Not in NCBI
BGC0002953.1	F4805DRAFT_30156	Not in NCBI
BGC0002953.1	F4805DRAFT_30196	Not in NCBI
BGC0002953.1	F4805DRAFT_30213	Not in NCBI
BGC0002954.1	ACTRO_RS25995	Not in NCBI
BGC0002954.1	ACTRO_RS26000	Not in NCBI
BGC0002954.1	ACTRO_RS43915	Not in NCBI
BGC0002954.1	ACTRO_RS26010	Not in NCBI
BGC0002954.1	ACTRO_RS26015	Not in NCBI
BGC0002955.1	LQF30_11905	Not in NCBI
BGC0002955.1	LQF30_11910	Not in NCBI
BGC0002955.1	LQF30_11915	Not in NCBI
BGC0002955.1	LQF30_11920	Not in NCBI
BGC0002955.1	LQF30_11925	Not in NCBI
BGC0002955.1	LQF30_11930	Not in NCBI
BGC0002955.1	LQF30_11935	Not in NCBI
BGC0002955.1	LQF30_11940	Not in NCBI
BGC0002955.1	LQF30_11945	Not in NCBI
BGC0002955.1	LQF30_11950	Not in NCBI
BGC0002956.1	Cob_v004818	Not in NCBI
BGC0002956.1	Cob_v004819	Not in NCBI
BGC0002956.1	Cob_v004820	Not in NCBI
BGC0002956.1	Cob_v004821	Not in NCBI
BGC0002956.1	Cob_v004822	Not in NCBI
BGC0002956.1	Cob_v004823	Not in NCBI
BGC0002957.1	WKD80522.1	GenBank
BGC0002957.1	WKD80526.1	GenBank
BGC0002957.1	WKD80523.1	GenBank
BGC0002957.1	WKD80521.1	GenBank
BGC0002957.1	WKD80518.1	GenBank
BGC0002957.1	WKD80519.1	GenBank
BGC0002957.1	WKD80520.1	GenBank
BGC0002957.1	WKD80514.1	GenBank
BGC0002957.1	WKD80515.1	GenBank
BGC0002957.1	WKD80516.1	GenBank
BGC0002957.1	WKD80530.1	GenBank
BGC0002957.1	WKD80527.1	GenBank
BGC0002957.1	WKD80524.1	GenBank
BGC0002957.1	WKD80528.1	GenBank
BGC0002957.1	WKD80517.1	GenBank
BGC0002957.1	WKD80529.1	GenBank
BGC0002957.1	WKD80525.1	GenBank
BGC0002958.1	BCN92174.1	GenBank
BGC0002958.1	BCN92175.1	GenBank
BGC0002958.1	BCN92176.1	GenBank
BGC0002958.1	BCN92177.1	GenBank
BGC0002958.1	BCN92178.1	GenBank
BGC0002958.1	BCN92179.1	GenBank
BGC0002958.1	BCN92180.1	GenBank
BGC0002958.1	BCN92181.1	GenBank
BGC0002958.1	BCN92182.1	GenBank
BGC0002958.1	BCN92183.1	GenBank
BGC0002958.1	BCN92184.1	GenBank
BGC0002958.1	BCN92185.1	GenBank
BGC0002958.1	BCN92186.1	GenBank
BGC0002958.1	BCN92187.1	GenBank
BGC0002958.1	BCN92188.1	GenBank
BGC0002958.1	BCN92189.1	GenBank
BGC0002958.1	BCN92190.1	GenBank
BGC0002958.1	BCN92191.1	GenBank
BGC0002958.1	BCN92192.1	GenBank
BGC0002958.1	BCN92193.1	GenBank
BGC0002958.1	BCN92194.1	GenBank
BGC0002958.1	BCN92195.1	GenBank
BGC0002959.1	IEZ17_RS15975	Not in NCBI
BGC0002959.1	IEZ17_RS15980	Not in NCBI
BGC0002959.1	IEZ17_RS15985	Not in NCBI
BGC0002959.1	IEZ17_RS15990	Not in NCBI
BGC0002959.1	IEZ17_RS15995	Not in NCBI
BGC0002959.1	IEZ17_RS16000	Not in NCBI
BGC0002959.1	IEZ17_RS16005	Not in NCBI
BGC0002959.1	IEZ17_RS16010	Not in NCBI
BGC0002959.1	IEZ17_RS16015	Not in NCBI
BGC0002959.1	IEZ17_RS16020	Not in NCBI
BGC0002959.1	IEZ17_RS16025	Not in NCBI
BGC0002959.1	IEZ17_RS16030	Not in NCBI
BGC0002959.1	IEZ17_RS16035	Not in NCBI
BGC0002959.1	IEZ17_RS16040	Not in NCBI
BGC0002961.1	BBE52673.1	GenBank
BGC0002961.1	BBE52674.1	GenBank
BGC0002961.1	BBE52675.1	GenBank
BGC0002961.1	BBE52676.1	GenBank
BGC0002961.1	BBE52677.1	GenBank
BGC0002961.1	BBE52678.1	GenBank
BGC0002961.1	BBE52679.1	GenBank
BGC0002961.1	BBE52680.1	GenBank
BGC0002961.1	BBE52681.1	GenBank
BGC0002961.1	BBE52682.1	GenBank
BGC0002961.1	BBE52683.1	GenBank
BGC0002961.1	BBE52684.1	GenBank
BGC0002961.1	BBE52685.1	GenBank
BGC0002961.1	BBE52686.1	GenBank
BGC0002961.1	BBE52687.1	GenBank
BGC0002961.1	BBE52688.1	GenBank
BGC0002961.1	BBE52689.1	GenBank
BGC0002961.1	BBE52690.1	GenBank
BGC0002961.1	BBE52691.1	GenBank
BGC0002961.1	BBE52692.1	GenBank
BGC0002961.1	BBE52693.1	GenBank
BGC0002961.1	BBE52694.1	GenBank
BGC0002961.1	BBE52695.1	GenBank
BGC0002961.1	BBE52696.1	GenBank
BGC0002961.1	BBE52697.1	GenBank
BGC0002961.1	BBE52698.1	GenBank
BGC0002961.1	BBE52699.1	GenBank
BGC0002961.1	BBE52700.1	GenBank
BGC0002961.1	BBE52701.1	GenBank
BGC0002961.1	BBE52702.1	GenBank
BGC0002962.1	BDGGKGIB_04024	Not in NCBI
BGC0002962.1	BDGGKGIB_04025	Not in NCBI
BGC0002962.1	BDGGKGIB_04026	Not in NCBI
BGC0002962.1	BDGGKGIB_04027	Not in NCBI
BGC0002962.1	BDGGKGIB_04028	Not in NCBI
BGC0002962.1	BDGGKGIB_04029	Not in NCBI
BGC0002962.1	BDGGKGIB_04030	Not in NCBI
BGC0002962.1	BDGGKGIB_04031	Not in NCBI
BGC0002962.1	BDGGKGIB_04032	Not in NCBI
BGC0002962.1	BDGGKGIB_04033	Not in NCBI
BGC0002962.1	BDGGKGIB_04034	Not in NCBI
BGC0002962.1	BDGGKGIB_04035	Not in NCBI
BGC0002962.1	BDGGKGIB_04036	Not in NCBI
BGC0002962.1	BDGGKGIB_04037	Not in NCBI
BGC0002962.1	BDGGKGIB_04038	Not in NCBI
BGC0002962.1	BDGGKGIB_04039	Not in NCBI
BGC0002962.1	BDGGKGIB_04040	Not in NCBI
BGC0002962.1	BDGGKGIB_04041	Not in NCBI
BGC0002962.1	BDGGKGIB_04042	Not in NCBI
BGC0002962.1	BDGGKGIB_04043	Not in NCBI
BGC0002962.1	BDGGKGIB_04044	Not in NCBI
BGC0002962.1	BDGGKGIB_04045	Not in NCBI
BGC0002962.1	BDGGKGIB_04046	Not in NCBI
BGC0002962.1	BDGGKGIB_04047	Not in NCBI
BGC0002962.1	BDGGKGIB_04049	Not in NCBI
BGC0002962.1	BDGGKGIB_04050	Not in NCBI
BGC0002962.1	BDGGKGIB_04051	Not in NCBI
BGC0002964.1	CGZ69_08235	Not in NCBI
BGC0002964.1	CGZ69_08240	Not in NCBI
BGC0002964.1	CGZ69_08245	Not in NCBI
BGC0002964.1	CGZ69_08250	Not in NCBI
BGC0002964.1	CGZ69_08255	Not in NCBI
BGC0002964.1	CGZ69_08260	Not in NCBI
BGC0002964.1	CGZ69_08265	Not in NCBI
BGC0002964.1	CGZ69_08270	Not in NCBI
BGC0002964.1	CGZ69_08275	Not in NCBI
BGC0002964.1	CGZ69_08280	Not in NCBI
BGC0002964.1	CGZ69_08285	Not in NCBI
BGC0002964.1	CGZ69_08290	Not in NCBI
BGC0002964.1	CGZ69_08295	Not in NCBI
BGC0002964.1	CGZ69_08300	Not in NCBI
BGC0002964.1	CGZ69_08305	Not in NCBI
BGC0002964.1	CGZ69_08310	Not in NCBI
BGC0002964.1	CGZ69_08315	Not in NCBI
BGC0002965.1	FB471_2426	Not in NCBI
BGC0002965.1	FB471_2427	Not in NCBI
BGC0002965.1	FB471_2428	Not in NCBI
BGC0002966.1	WWQ80776.1	GenBank
BGC0002966.1	WWQ80775.1	GenBank
BGC0002966.1	WWQ80773.1	GenBank
BGC0002966.1	WWQ80774.1	GenBank
BGC0002966.1	WWQ80777.1	GenBank
BGC0002967.1	DX477_RS12100	Not in NCBI
BGC0002967.1	DX477_RS04580	Not in NCBI
BGC0002967.1	DX477_RS04585	Not in NCBI
BGC0002968.1	ML5_RS32500	Not in NCBI
BGC0002968.1	ML5_RS30205	Not in NCBI
BGC0002968.1	ML5_RS30210	Not in NCBI
BGC0002968.1	ML5_RS30215	Not in NCBI
BGC0002968.1	ML5_RS30220	Not in NCBI
BGC0002969.1	Sare_1286	Not in NCBI
BGC0002969.1	Sare_1287	Not in NCBI
BGC0002969.1	Sare_1288	Not in NCBI
BGC0002970.1	WGM49240.1	GenBank
BGC0002970.1	WGM49241.1	GenBank
BGC0002970.1	WGM49242.1	GenBank
BGC0002974.1	OEB96_38825	Not in NCBI
BGC0002974.1	OEB96_38830	Not in NCBI
BGC0002974.1	OEB96_38835	Not in NCBI
BGC0002974.1	OEB96_38840	Not in NCBI
BGC0002974.1	OEB96_38845	Not in NCBI
BGC0002974.1	OEB96_38850	Not in NCBI
BGC0002974.1	OEB96_38855	Not in NCBI
BGC0002974.1	OEB96_38860	Not in NCBI
BGC0002974.1	OEB96_38865	Not in NCBI
BGC0002974.1	OEB96_38870	Not in NCBI
BGC0002974.1	OEB96_38875	Not in NCBI
BGC0002974.1	OEB96_38880	Not in NCBI
BGC0002974.1	OEB96_38885	Not in NCBI
BGC0002974.1	OEB96_38890	Not in NCBI
BGC0002974.1	OEB96_38895	Not in NCBI
BGC0002974.1	OEB96_38900	Not in NCBI
BGC0002974.1	OEB96_38905	Not in NCBI
BGC0002974.1	OEB96_38910	Not in NCBI
BGC0002974.1	OEB96_38915	Not in NCBI
BGC0002974.1	OEB96_38920	Not in NCBI
BGC0002974.1	OEB96_38925	Not in NCBI
BGC0002974.1	OEB96_38930	Not in NCBI
BGC0002974.1	OEB96_38935	Not in NCBI
BGC0002974.1	OEB96_38940	Not in NCBI
BGC0002974.1	OEB96_38945	Not in NCBI
BGC0002977.1	BG616_00065	Not in NCBI
BGC0002977.1	BG616_00070	Not in NCBI
BGC0002977.1	BG616_00075	Not in NCBI
BGC0002977.1	BG616_00080	Not in NCBI
BGC0002977.1	BG616_00085	Not in NCBI
BGC0002977.1	BG616_00090	Not in NCBI
BGC0002977.1	BG616_00095	Not in NCBI
BGC0002977.1	BG616_00100	Not in NCBI
BGC0002977.1	BG616_00105	Not in NCBI
BGC0002977.1	BG616_00110	Not in NCBI
BGC0002977.1	BG616_00115	Not in NCBI
BGC0002977.1	BG616_00120	Not in NCBI
BGC0002977.1	BG616_00125	Not in NCBI
BGC0002977.1	BG616_00130	Not in NCBI
BGC0002977.1	BG616_00135	Not in NCBI
BGC0002977.1	BG616_00140	Not in NCBI
BGC0002977.1	BG616_00145	Not in NCBI
BGC0002977.1	BG616_00150	Not in NCBI
BGC0002977.1	BG616_00155	Not in NCBI
BGC0002977.1	BG616_00160	Not in NCBI
BGC0002977.1	BG616_00165	Not in NCBI
BGC0002977.1	BG616_00170	Not in NCBI
BGC0002977.1	BG616_00175	Not in NCBI
BGC0002977.1	BG616_00180	Not in NCBI
BGC0002977.1	BG616_00185	Not in NCBI
BGC0002977.1	BG616_00190	Not in NCBI
BGC0002977.1	BG616_00195	Not in NCBI
BGC0002977.1	BG616_00200	Not in NCBI
BGC0002977.1	BG616_00205	Not in NCBI
BGC0002977.1	BG616_00210	Not in NCBI
BGC0002977.1	BG616_00215	Not in NCBI
BGC0002977.1	BG616_00220	Not in NCBI
BGC0002977.1	BG616_00225	Not in NCBI
BGC0002977.1	BG616_00230	Not in NCBI
BGC0002977.1	BG616_00235	Not in NCBI
BGC0002977.1	BG616_00240	Not in NCBI
BGC0002977.1	BG616_00245	Not in NCBI
BGC0002977.1	BG616_00250	Not in NCBI
BGC0002977.1	BG616_00255	Not in NCBI
BGC0002977.1	BG616_00260	Not in NCBI
BGC0002977.1	BG616_00265	Not in NCBI
BGC0002977.1	BG616_00270	Not in NCBI
BGC0002977.1	BG616_00275	Not in NCBI
BGC0002977.1	BG616_00280	Not in NCBI
BGC0002977.1	BG616_00285	Not in NCBI
BGC0002977.1	BG616_00290	Not in NCBI
BGC0002977.1	BG616_00295	Not in NCBI
BGC0002977.1	BG616_00300	Not in NCBI
BGC0002977.1	BG616_00305	Not in NCBI
BGC0002977.1	BG616_00310	Not in NCBI
BGC0002977.1	BG616_00315	Not in NCBI
BGC0002977.1	BG616_00320	Not in NCBI
BGC0002977.1	BG616_00325	Not in NCBI
BGC0002977.1	BG616_00330	Not in NCBI
BGC0002977.1	BG616_00335	Not in NCBI
BGC0002977.1	BG616_00340	Not in NCBI
BGC0002977.1	BG616_00345	Not in NCBI
BGC0002977.1	BG616_00350	Not in NCBI
BGC0002977.1	BG616_00355	Not in NCBI
BGC0002977.1	BG616_00360	Not in NCBI
BGC0002977.1	BG616_00365	Not in NCBI
BGC0002977.1	BG616_00370	Not in NCBI
BGC0002977.1	BG616_00375	Not in NCBI
BGC0002977.1	BG616_00380	Not in NCBI
BGC0002977.1	BG616_00385	Not in NCBI
BGC0002977.1	BG616_00390	Not in NCBI
BGC0002977.1	BG616_00395	Not in NCBI
BGC0002977.1	BG616_00400	Not in NCBI
BGC0002977.1	BG616_00405	Not in NCBI
BGC0002977.1	BG616_00410	Not in NCBI
BGC0002977.1	BG616_00415	Not in NCBI
BGC0002977.1	BG616_00420	Not in NCBI
BGC0002977.1	BG616_00425	Not in NCBI
BGC0002977.1	BG616_00430	Not in NCBI
BGC0002977.1	BG616_00435	Not in NCBI
BGC0002977.1	BG616_00440	Not in NCBI
BGC0002977.1	BG616_00445	Not in NCBI
BGC0002977.1	BG616_00450	Not in NCBI
BGC0002977.1	BG616_00530	Not in NCBI
BGC0002977.1	BG616_00535	Not in NCBI
BGC0002977.1	BG616_00540	Not in NCBI
BGC0002977.1	BG616_00545	Not in NCBI
BGC0002977.1	BG616_00550	Not in NCBI
BGC0002977.1	BG616_00555	Not in NCBI
BGC0002977.1	BG616_00560	Not in NCBI
BGC0002977.1	BG616_00565	Not in NCBI
BGC0002977.1	BG616_00570	Not in NCBI
BGC0002977.1	BG616_00575	Not in NCBI
BGC0002977.1	BG616_00580	Not in NCBI
BGC0002977.1	BG616_00585	Not in NCBI
BGC0002977.1	BG616_00590	Not in NCBI
BGC0002977.1	BG616_00595	Not in NCBI
