accession	protein_id	source	uniprot_id	embl_id
BGC0001607	WP_030684655	DeepBGC-protein-unique		
BGC0001607	WP_030684657	DeepBGC-protein-unique		
BGC0001607	WP_030684659	DeepBGC-protein-unique		
BGC0001607	WP_030684660	DeepBGC-protein-unique		
BGC0001607	WP_051855852	DeepBGC-protein-unique		
BGC0001607	WP_030684662	DeepBGC-protein-unique		
BGC0001607	WP_037826444	DeepBGC-protein-unique		
BGC0001607	WP_030684664	DeepBGC-protein-unique		
BGC0001607	WP_030684665	DeepBGC-protein-unique		
BGC0001607	WP_030684667	DeepBGC-protein-unique		
BGC0001607	WP_078869217	DeepBGC-protein-unique		
BGC0001607	WP_078869214	DeepBGC-protein-unique		
BGC0001607	WP_030684670	DeepBGC-protein-unique		
BGC0001608	WP_047195041	DeepBGC-protein-unique		
BGC0001608	WP_053013543	DeepBGC-protein-unique	A0A0G3BIZ1	CP011371
BGC0001608	WP_047197778	DeepBGC-protein-unique		
BGC0001608	WP_047195042	DeepBGC-protein-unique	A0A0G3BPY5	CP011371
BGC0001608	WP_047197779	DeepBGC-protein-unique		
BGC0001608	WP_047197780	DeepBGC-protein-unique		
BGC0001608	WP_083438277	DeepBGC-protein-unique	A0A0G3BIZ5	CP011371
BGC0001608	WP_047195043	DeepBGC-protein-unique	A0A0G3BS89	CP011371
BGC0001609	EHK21998	DeepBGC-protein-unique	G9MU75	ABDF02000047
BGC0001609	EHK21999	DeepBGC-protein-unique	G9MU76	ABDF02000047
BGC0001609	EHK22000	DeepBGC-protein-unique	G9MU77	ABDF02000047
BGC0001609	EHK22001	DeepBGC-protein-unique	G9MU78	ABDF02000047
BGC0001609	EHK22002	DeepBGC-protein-unique	G9MU79	ABDF02000047
BGC0001609	EHK22003	DeepBGC-protein-unique	G9MU80	ABDF02000047
BGC0001609	EHK22004	DeepBGC-protein-unique	G9MU81	ABDF02000047
BGC0001609	EHK22005	DeepBGC-protein-unique	G9MU82	ABDF02000047
BGC0001615	ANY58988	DeepBGC-protein-unique	A0A1B2CWF8	KX021865
BGC0001615	ANY58989	DeepBGC-protein-unique	A0A1B2CWH9	KX021865
BGC0001617	XP_007301843	DeepBGC-protein-unique		
BGC0001617	XP_007301844	DeepBGC-protein-unique		
BGC0001617	XP_007301845	DeepBGC-protein-unique		
BGC0001617	XP_007301846	DeepBGC-protein-unique		
BGC0001617	XP_007301847	DeepBGC-protein-unique		
BGC0001617	XP_007301848	DeepBGC-protein-unique		
BGC0001617	XP_007301558	DeepBGC-protein-unique		
BGC0001617	XP_007301506	DeepBGC-protein-unique		
BGC0001617	XP_007301849	DeepBGC-protein-unique		
BGC0001617	XP_007301850	DeepBGC-protein-unique		
BGC0001617	XP_007301601	DeepBGC-protein-unique		
BGC0001617	XP_007301602	DeepBGC-protein-unique		
BGC0001617	XP_007301851	DeepBGC-protein-unique		
BGC0001617	XP_007301852	DeepBGC-protein-unique		
BGC0001617	XP_007301603	DeepBGC-protein-unique		
BGC0001617	XP_007301853	DeepBGC-protein-unique		
BGC0001617	XP_007301854	DeepBGC-protein-unique		
BGC0001621	XP_002379984	DeepBGC-protein-unique	B8NI19	EQ963479
BGC0001621	XP_002379985	DeepBGC-protein-unique	B8NI20	EQ963479
BGC0001621	XP_002379986	DeepBGC-protein-unique	B8NI21	EQ963479
BGC0001621	XP_002379987	DeepBGC-protein-unique	B8NI22	EQ963479
BGC0001621	XP_002379988	DeepBGC-protein-unique	B8NI23	EQ963479
BGC0001621	XP_002379989	DeepBGC-protein-unique	B8NI24	EQ963479
BGC0001621	XP_002379990	DeepBGC-protein-unique	B8NI25	EQ963479
BGC0001621	XP_002379992	DeepBGC-protein-unique	B8NI27	EQ963479
BGC0001621	XP_002379993	DeepBGC-protein-unique	B8NI28	EQ963479
BGC0001626	KFA69337	DeepBGC-protein-unique	A0A084QZF2	KL659535
BGC0001626	KFA69338	DeepBGC-protein-unique	A0A084QZF3	KL659535
BGC0001626	KFA69334	DeepBGC-protein-unique	A0A084QZE9	KL659535
BGC0001626	KFA69339	DeepBGC-protein-unique	A0A084QZF4	KL659535
BGC0001626	KFA69332	DeepBGC-protein-unique	A0A084QZE7	KL659535
BGC0001626	KFA69340	DeepBGC-protein-unique	A0A084QZF5	KL659535
BGC0001626	KFA69333	DeepBGC-protein-unique	A0A084QZE8	KL659535
BGC0001626	KFA69341	DeepBGC-protein-unique	A0A084QZF6	KL659535
BGC0001626	KFA69336	DeepBGC-protein-unique	A0A084QZF1	KL659535
BGC0001626	KFA69335	DeepBGC-protein-unique	A0A084QZF0	KL659535
BGC0001627	CCP42822	DeepBGC-protein-unique	P9WG83	AL123456
BGC0001627	CCP42823	DeepBGC-protein-unique	P9WM67	AL123456
BGC0001627	CCP42824	DeepBGC-protein-unique	P9WQ55	AL123456
BGC0001627	CCP42825	DeepBGC-protein-unique	P9WM65	AL123456
BGC0001627	CCP42826	DeepBGC-protein-unique	Q10896	AL123456
BGC0001629	ctg2_orf1	DeepBGC-protein-unique		
BGC0001629	ctg2_orf2	DeepBGC-protein-unique		
BGC0001629	ctg3_orf1	DeepBGC-protein-unique		
BGC0001629	ctg3_orf2	DeepBGC-protein-unique		
BGC0001629	ctg3_orf3	DeepBGC-protein-unique		
BGC0001629	ctg3_orf5	DeepBGC-protein-unique		
BGC0001629	ctg3_orf6	DeepBGC-protein-unique		
BGC0001629	ctg3_orf7	DeepBGC-protein-unique		
BGC0001629	ctg3_orf10	DeepBGC-protein-unique		
BGC0001632	KXS89937	DeepBGC-protein-unique		
BGC0001633	EMF00967	DeepBGC-protein-unique	M3CAA5	AORZ01000018
BGC0001633	EMF00970	DeepBGC-protein-unique	M3BN01	AORZ01000018
BGC0001633	EMF00971	DeepBGC-protein-unique	M3CAK1	AORZ01000018
BGC0001633	EMF00972	DeepBGC-protein-unique	M3CAA9	AORZ01000018
BGC0001634	WP_031052719	DeepBGC-protein-unique		
BGC0001634	WP_030113303	DeepBGC-protein-unique	A0A0M8TCE4	LGDF01000013
BGC0001634	WP_031052721	DeepBGC-protein-unique		
BGC0001634	WP_050495135	DeepBGC-protein-unique		
BGC0001635	AQZ69220	DeepBGC-protein-unique	A0A1V0AG89	CP017717
BGC0001635	AQZ69221	DeepBGC-protein-unique	A0A1V0AG57	CP017717
BGC0001635	AQZ69223	DeepBGC-protein-unique	A0A1V0AGB0	CP017717
BGC0001635	AQZ69224	DeepBGC-protein-unique	A0A1V0AG60	CP017717
BGC0001635	AQZ69225	DeepBGC-protein-unique	A0A1V0AGA1	CP017717
BGC0001635	AQZ69226	DeepBGC-protein-unique	A0A1V0AGB2	CP017717
BGC0001635	AQZ71346	DeepBGC-protein-unique	A0A1V0AM90	CP017717
BGC0001635	AQZ71347	DeepBGC-protein-unique	A0A1V0AMA5	CP017717
BGC0001635	AQZ69227	DeepBGC-protein-unique	A0A1V0AG83	CP017717
BGC0001635	AQZ69228	DeepBGC-protein-unique	A0A1V0AG86	CP017717
BGC0001635	AQZ69229	DeepBGC-protein-unique	A0A1V0AGC2	CP017717
BGC0001635	AQZ69230	DeepBGC-protein-unique	A0A1V0AG99	CP017717
BGC0001635	AQZ69231	DeepBGC-protein-unique	A0A1V0AG67	CP017717
BGC0001635	AQZ69232	DeepBGC-protein-unique	A0A1V0AGL8	CP017717
BGC0001635	AQZ69233	DeepBGC-protein-unique	A0A1V0AGB6	CP017717
BGC0001635	AQZ69234	DeepBGC-protein-unique	A0A1V0AG68	CP017717
BGC0001635	AQZ69235	DeepBGC-protein-unique	A0A1V0AGB1	CP017717
BGC0001635	AQZ71348	DeepBGC-protein-unique	A0A1V0AMB7	CP017717
BGC0001635	AQZ69236	DeepBGC-protein-unique	A0A1V0AGC3	CP017717
BGC0001635	AQZ69237	DeepBGC-protein-unique	A0A1V0AG93	CP017717
BGC0001635	AQZ69238	DeepBGC-protein-unique	A0A1V0AG95	CP017717
BGC0001635	AQZ69239	DeepBGC-protein-unique	A0A1V0AGC8	CP017717
BGC0001635	AQZ69240	DeepBGC-protein-unique	A0A1V0AGA7	CP017717
BGC0001635	AQZ71349	DeepBGC-protein-unique	A0A1V0AMG8	CP017717
BGC0001639	OUH62396	DeepBGC-protein-unique		
BGC0001639	OUH62397	DeepBGC-protein-unique		
BGC0001639	OUH62398	DeepBGC-protein-unique		
BGC0001639	OUH62399	DeepBGC-protein-unique		
BGC0001641	WP_011146892	DeepBGC-protein-unique	Q7N3P5	BX571868
BGC0001642	CCT72694	DeepBGC-protein-unique	S0ECT9	HF679030
BGC0001644	AJQ95700	DeepBGC-protein-unique	A0A0C5V8J6	CP007142
BGC0001644	AJQ95702	DeepBGC-protein-unique	A0A0C5VLV8	CP007142
BGC0001644	AJQ95703	DeepBGC-protein-unique	A0A0C5VQM7	CP007142
BGC0001644	AJQ95704	DeepBGC-protein-unique	A0A0C5VZ60	CP007142
BGC0001644	AJQ95705	DeepBGC-protein-unique	A0A0C5V8K3	CP007142
BGC0001644	AJQ95706	DeepBGC-protein-unique	A0A0C5VN28	CP007142
BGC0001644	AJQ95707	DeepBGC-protein-unique	A0A0C5VLW5	CP007142
BGC0001644	AJQ95708	DeepBGC-protein-unique	A0A0C5VQN4	CP007142
BGC0001644	AJQ95709	DeepBGC-protein-unique	A0A0C5VZ66	CP007142
BGC0001644	AJQ95712	DeepBGC-protein-unique	A0A0C5VLX3	CP007142
BGC0001644	AJQ95714	DeepBGC-protein-unique	A0A0C5VZ71	CP007142
BGC0001644	AJQ95715	DeepBGC-protein-unique	A0A0C5V8L7	CP007142
BGC0001644	AJQ95717	DeepBGC-protein-unique	A0A0C5VLY1	CP007142
BGC0001644	AJQ95718	DeepBGC-protein-unique	A0A0C5VQP7	CP007142
BGC0001644	AJQ95720	DeepBGC-protein-unique	A0A0C5V8M4	CP007142
BGC0001645	WP_052411817	DeepBGC-protein-unique		
BGC0001645	WP_052411818	DeepBGC-protein-unique		
BGC0001645	WP_031079704	DeepBGC-protein-unique		
BGC0001645	WP_078888087	DeepBGC-protein-unique		
BGC0001647	ONK09686	DeepBGC-protein-unique	A0A1V2RBX8	LZNS01000001
BGC0001647	ONK09687	DeepBGC-protein-unique	A0A1V2RB48	LZNS01000001
BGC0001647	ONK09688	DeepBGC-protein-unique	A0A1V2RBC2	LZNS01000001
BGC0001647	ONK09689	DeepBGC-protein-unique	A0A1V2RB57	LZNS01000001
BGC0001647	ONK09690	DeepBGC-protein-unique	A0A1V2RB81	LZNS01000001
BGC0001647	ONK09691	DeepBGC-protein-unique	A0A1V2RBE7	LZNS01000001
BGC0001647	ONK09692	DeepBGC-protein-unique	A0A1V2RBG1	LZNS01000001
BGC0001647	ONK09693	DeepBGC-protein-unique	A0A1V2RB75	LZNS01000001
BGC0001647	ONK09694	DeepBGC-protein-unique	A0A1V2RBD7	LZNS01000001
BGC0001651	AEW21153	DeepBGC-protein-unique	G8UHP6	CP003191
BGC0001651	AEW21762	DeepBGC-protein-unique	G8UHP7	CP003191
BGC0001651	AEW22424	DeepBGC-protein-unique	G8UHP8	CP003191
BGC0001651	AEW22517	DeepBGC-protein-unique	G8UHP9	CP003191
BGC0001651	AEW20712	DeepBGC-protein-unique	G8UHQ0	CP003191
BGC0001651	AEW21549	DeepBGC-protein-unique	G8UHQ1	CP003191
BGC0001651	AEW19766	DeepBGC-protein-unique	G8UHQ3	CP003191
BGC0001651	AEW19840	DeepBGC-protein-unique	G8UHQ4	CP003191
BGC0001651	AEW20475	DeepBGC-protein-unique	G8UHQ5	CP003191
BGC0001651	AEW19965	DeepBGC-protein-unique	G8UHQ6	CP003191
BGC0001651	AEW22543	DeepBGC-protein-unique	G8UHQ7	CP003191
BGC0001653	WP_083502145	DeepBGC-protein-unique		
BGC0001653	WP_055480217	DeepBGC-protein-unique		
BGC0001653	WP_055480421	DeepBGC-protein-unique		
BGC0001653	AP234_RS34980	DeepBGC-protein-unique		
BGC0001653	WP_055480422	DeepBGC-protein-unique		
BGC0001653	WP_055480218	DeepBGC-protein-unique		
BGC0001653	WP_055480219	DeepBGC-protein-unique		
BGC0001653	WP_055480220	DeepBGC-protein-unique		
BGC0001653	AP234_RS14720	DeepBGC-protein-unique		
BGC0001653	WP_083502114	DeepBGC-protein-unique		
BGC0001653	WP_083502115	DeepBGC-protein-unique		
BGC0001653	WP_055480221	DeepBGC-protein-unique		
BGC0001653	WP_055480222	DeepBGC-protein-unique		
BGC0001654	AAO78469	DeepBGC-protein-unique	Q8A2E2	AE015928
BGC0001654	AAO78470	DeepBGC-protein-unique	Q8A2E1	AE015928
BGC0001654	AAO78471	DeepBGC-protein-unique	Q8A2E0	AE015928
BGC0001654	AAO78472	DeepBGC-protein-unique	Q8A2D9	AE015928
BGC0001654	AAO78473	DeepBGC-protein-unique	Q8A2D8	AE015928
BGC0001654	AAO78474	DeepBGC-protein-unique	Q8A2D7	AE015928
BGC0001654	AAO78475	DeepBGC-protein-unique	Q8A2D6	AE015928
BGC0001654	AAO78476	DeepBGC-protein-unique	Q8A2D5	AE015928
BGC0001654	AAO78477	DeepBGC-protein-unique	Q8A2D4	AE015928
BGC0001654	AAO78478	DeepBGC-protein-unique	Q8A2D3	AE015928
BGC0001654	AAO78479	DeepBGC-protein-unique	Q8A2D2	AE015928
BGC0001654	AAO78480	DeepBGC-protein-unique	Q8A2D1	AE015928
BGC0001654	AAO78481	DeepBGC-protein-unique	Q8A2D0	AE015928
BGC0001654	AAO78482	DeepBGC-protein-unique	Q8A2C9	AE015928
BGC0001654	AAO78483	DeepBGC-protein-unique	Q8A2C8	AE015928
BGC0001654	AAO78484	DeepBGC-protein-unique	Q8A2C7	AE015928
BGC0001654	AAO78485	DeepBGC-protein-unique	Q8A2C6	AE015928
BGC0001655	WP_017534152	DeepBGC-protein-unique		
BGC0001655	WP_014908438	DeepBGC-protein-unique	J7L3H8	CP003788
BGC0001655	WP_017534153	DeepBGC-protein-unique		
BGC0001655	WP_020379946	DeepBGC-protein-unique		
BGC0001655	WP_017534155	DeepBGC-protein-unique		
BGC0001655	WP_017534156	DeepBGC-protein-unique		
BGC0001658	OAP25798	DeepBGC-protein-unique	A0A178X5G7	LWSF01000005
BGC0001658	OAP25799	DeepBGC-protein-unique	A0A178X5W4	LWSF01000005
BGC0001658	OAP25800	DeepBGC-protein-unique	A0A178X5J8	LWSF01000005
BGC0001658	OAP25801	DeepBGC-protein-unique	A0A178X6W3	LWSF01000005
BGC0001658	OAP25802	DeepBGC-protein-unique	A0A178X7Z4	LWSF01000005
BGC0001658	OAP25803	DeepBGC-protein-unique	A0A178X753	LWSF01000005
BGC0001658	OAP25804	DeepBGC-protein-unique	A0A178X5K8	LWSF01000005
BGC0001658	OAP25805	DeepBGC-protein-unique	A0A178X844	LWSF01000005
BGC0001658	OAP25806	DeepBGC-protein-unique	A0A178X5R6	LWSF01000005
BGC0001658	OAP25807	DeepBGC-protein-unique	A0A178X600	LWSF01000005
BGC0001658	OAP25808	DeepBGC-protein-unique	A0A178X5H6	LWSF01000005
BGC0001658	OAP25809	DeepBGC-protein-unique	A0A178X5X5	LWSF01000005
BGC0001658	OAP25810	DeepBGC-protein-unique	A0A178X5L0	LWSF01000005
BGC0001658	OAP25811	DeepBGC-protein-unique	A0A178X6W7	LWSF01000005
BGC0001658	OAP25812	DeepBGC-protein-unique	A0A178X804	LWSF01000005
BGC0001658	OAP25813	DeepBGC-protein-unique	A0A178X760	LWSF01000005
BGC0001658	OAP25814	DeepBGC-protein-unique	A0A178X5L9	LWSF01000005
BGC0001658	OAP25815	DeepBGC-protein-unique	A0A178X856	LWSF01000005
BGC0001658	OAP25816	DeepBGC-protein-unique	A0A178X5S7	LWSF01000005
BGC0001658	OAP25817	DeepBGC-protein-unique	A0A178X610	LWSF01000005
BGC0001658	OAP25818	DeepBGC-protein-unique	A0A178X5I7	LWSF01000005
BGC0001658	OAP25819	DeepBGC-protein-unique	A0A178X5Y3	LWSF01000005
BGC0001658	OAP25820	DeepBGC-protein-unique	A0A178X5M0	LWSF01000005
BGC0001658	OAP25821	DeepBGC-protein-unique	A0A178X6X2	LWSF01000005
BGC0001658	OAP25822	DeepBGC-protein-unique	A0A178X815	LWSF01000005
BGC0001658	OAP25823	DeepBGC-protein-unique	A0A178X766	LWSF01000005
BGC0001662	AWC08640	DeepBGC-protein-unique	A0A2S0X9Z1	MF139773
BGC0001662	AWC08641	DeepBGC-protein-unique	A0A2S0X9Y8	MF139773
BGC0001662	AWC08642	DeepBGC-protein-unique	A0A2S0X9Y9	MF139773
BGC0001662	AWC08645	DeepBGC-protein-unique	A0A2S0XA23	MF139773
BGC0001665	ACC40920	DeepBGC-protein-unique	B2HR34	CP000854
BGC0001665	ACC40921	DeepBGC-protein-unique	B2HR35	CP000854
BGC0001665	ACC40922	DeepBGC-protein-unique	B2HR36	CP000854
BGC0001665	ACC40923	DeepBGC-protein-unique	B2HR37	CP000854
BGC0001665	ACC40924	DeepBGC-protein-unique	B2HR38	CP000854
BGC0001665	ACC40925	DeepBGC-protein-unique	B2HR39	CP000854
BGC0001668	CBF82791	DeepBGC-protein-unique	Q5B7T4	BN001306,AACD01000055
BGC0001668	CBF82795	DeepBGC-protein-unique	Q5B7T6	BN001306
BGC0001674	SFF02396	DeepBGC-protein-unique	A0A1I2FCZ1	FONR01000003
BGC0001674	SFF02417	DeepBGC-protein-unique	A0A1I2FCC1	FONR01000003
BGC0001674	SFF02446	DeepBGC-protein-unique	A0A1I2FD38	FONR01000003
BGC0001674	SFF02470	DeepBGC-protein-unique	A0A1I2FD32	FONR01000003
BGC0001674	SFF02493	DeepBGC-protein-unique	A0A1I2FBU5	FONR01000003
BGC0001674	SFF02515	DeepBGC-protein-unique	A0A1I2FBA2	FONR01000003
BGC0001674	SFF02531	DeepBGC-protein-unique	A0A1I2FDE8	FONR01000003
BGC0001674	SFF02555	DeepBGC-protein-unique	A0A1I2FBE0	FONR01000003
BGC0001674	SFF02575	DeepBGC-protein-unique	A0A1I2FBF9	FONR01000003
BGC0001674	SFF02612	DeepBGC-protein-unique	A0A1I2FB47	FONR01000003
BGC0001674	SFF02632	DeepBGC-protein-unique	A0A1I2FB65	FONR01000003
BGC0001674	SFF02653	DeepBGC-protein-unique	A0A1I2FCA1	FONR01000003
BGC0001674	SFF02673	DeepBGC-protein-unique	A0A1I2FCC0	FONR01000003
BGC0001679	CBF77085	DeepBGC-protein-unique	C8V7P3	BN001303
BGC0001679	CBF77087	DeepBGC-protein-unique	C8V7P4	BN001303,AACD01000079
BGC0001679	CBF77088	DeepBGC-protein-unique	Q5B490	BN001303
BGC0001681	CBW20927	DeepBGC-protein-unique	E1WM84	FQ312004
BGC0001681	CBW20928	DeepBGC-protein-unique	E1WM85	FQ312004
BGC0001682	CAW29482	DeepBGC-protein-unique		
BGC0001682	CAW29483	DeepBGC-protein-unique		
BGC0001683	EFV76278	DeepBGC-protein-unique		
BGC0001683	EFV76279	DeepBGC-protein-unique		
BGC0001683	EFV76280	DeepBGC-protein-unique		
BGC0001684	ACI09609	DeepBGC-protein-unique	B5XTF5	CP000964
BGC0001684	ACI09374	DeepBGC-protein-unique	B5XTF6	CP000964
BGC0001684	ACI07020	DeepBGC-protein-unique	B5XTF7	CP000964
BGC0001684	ACI11300	DeepBGC-protein-unique	B5XTF8	CP000964
BGC0001685	EHT12133	DeepBGC-protein-unique		
BGC0001685	EHT12134	DeepBGC-protein-unique		
BGC0001692	WP_013184315	DeepBGC-protein-unique	D3VFH1	FN667742
BGC0001692	WP_013184316	DeepBGC-protein-unique	D3VFH2	FN667742
BGC0001692	WP_013184317	DeepBGC-protein-unique	D3VFH3	FN667742
BGC0001692	WP_013184318	DeepBGC-protein-unique	D3VFH4	FN667742
BGC0001692	WP_013184319	DeepBGC-protein-unique	D3VFH5	FN667742
BGC0001692	WP_081480185	DeepBGC-protein-unique		
BGC0001692	WP_013184322	DeepBGC-protein-unique	D3VFH8	FN667742
BGC0001692	WP_010845791	DeepBGC-protein-unique		
BGC0001692	WP_010845792	DeepBGC-protein-unique	D3VFI0	FN667742
BGC0001692	WP_013184324	DeepBGC-protein-unique	D3VFI2	FN667742
BGC0001692	WP_010845796	DeepBGC-protein-unique	D3VFI4	FN667742
BGC0001692	WP_010845797	DeepBGC-protein-unique		
BGC0001692	WP_010845798	DeepBGC-protein-unique	D3VFI6	FN667742
BGC0001699	CBF87867	DeepBGC-protein-unique	Q5BDY7	BN001308
BGC0001699	CBF87869	DeepBGC-protein-unique	Q5BDY8	BN001308
BGC0001699	CBF87872	DeepBGC-protein-unique	Q5BDZ0	BN001308
BGC0001708	PKX88475	DeepBGC-protein-unique	A0A2I1BSW0	MSZS01000014
BGC0001708	PKX88477	DeepBGC-protein-unique	A0A2I1BSV1	MSZS01000014
BGC0001708	PKX88478	DeepBGC-protein-unique	A0A2I1BSV7	MSZS01000014
BGC0001708	PKX88480	DeepBGC-protein-unique	A0A2I1BSU0	MSZS01000014
BGC0001708	PKX88481	DeepBGC-protein-unique	A0A2I1BT56	MSZS01000014
BGC0001708	PKX88482	DeepBGC-protein-unique	A0A2I1BSZ6	MSZS01000014
BGC0001708	PKX88483	DeepBGC-protein-unique	A0A2I1BSW6	MSZS01000014
BGC0001708	PKX88484	DeepBGC-protein-unique	A0A2I1BT15	MSZS01000014
BGC0001708	PKX88485	DeepBGC-protein-unique	A0A2I1BSW8	MSZS01000014
BGC0001708	PKX88486	DeepBGC-protein-unique	A0A2I1BT09	MSZS01000014
BGC0001708	PKX88487	DeepBGC-protein-unique	A0A2I1BSV9	MSZS01000014
BGC0001711	KFL51877	DeepBGC-protein-unique		
BGC0001711	KFL51878	DeepBGC-protein-unique		
BGC0001711	KFL51879	DeepBGC-protein-unique		
BGC0001711	KFL51880	DeepBGC-protein-unique		
BGC0001711	KFL51881	DeepBGC-protein-unique		
BGC0001711	KFL51882	DeepBGC-protein-unique		
BGC0001711	KFL51883	DeepBGC-protein-unique		
BGC0001711	KFL51884	DeepBGC-protein-unique		
BGC0001711	KFL51885	DeepBGC-protein-unique		
BGC0001711	KFL51886	DeepBGC-protein-unique		
BGC0001711	KFL51887	DeepBGC-protein-unique		
BGC0001711	KFL51888	DeepBGC-protein-unique		
BGC0001711	KFL51890	DeepBGC-protein-unique		
BGC0001711	KFL51891	DeepBGC-protein-unique		
BGC0001711	KFL51893	DeepBGC-protein-unique		
BGC0001712	PLB46269	DeepBGC-protein-unique	A0A2I2G075	MSFO01000007
BGC0001712	PLB46270	DeepBGC-protein-unique	A0A2I2G067	MSFO01000007
BGC0001712	PLB46272	DeepBGC-protein-unique	A0A2I2G058	MSFO01000007
BGC0001712	PLB46273	DeepBGC-protein-unique	A0A2I2G074	MSFO01000007
BGC0001712	PLB46274	DeepBGC-protein-unique	A0A2I2G078	MSFO01000007
BGC0001712	PLB46275	DeepBGC-protein-unique	A0A2I2G064	MSFO01000007
BGC0001712	PLB46276	DeepBGC-protein-unique	A0A2I2G0B8	MSFO01000007
BGC0001712	PLB46277	DeepBGC-protein-unique	A0A2I2G066	MSFO01000007
BGC0001712	PLB46279	DeepBGC-protein-unique	A0A2I2G082	MSFO01000007
BGC0001712	PLB46280	DeepBGC-protein-unique	A0A2I2G076	MSFO01000007
BGC0001712	PLB46281	DeepBGC-protein-unique	A0A2I2G070	MSFO01000007
BGC0001712	PLB46283	DeepBGC-protein-unique	A0A2I2G087	MSFO01000007
BGC0001712	PLB46284	DeepBGC-protein-unique	A0A2I2G086	MSFO01000007
BGC0001712	PLB46285	DeepBGC-protein-unique	A0A2I2G072	MSFO01000007
BGC0001713	KIU65663	DeepBGC-protein-unique		
BGC0001713	KIU65664	DeepBGC-protein-unique		
BGC0001713	KIU65665	DeepBGC-protein-unique		
BGC0001713	KIU65666	DeepBGC-protein-unique		
BGC0001713	KIU65667	DeepBGC-protein-unique		
BGC0001713	KIU65668	DeepBGC-protein-unique		
BGC0001713	KIU65669	DeepBGC-protein-unique		
BGC0001716	WP_013184458	DeepBGC-protein-unique		
BGC0001716	WP_010846004	DeepBGC-protein-unique		
BGC0001716	WP_081480190	DeepBGC-protein-unique		
BGC0001716	WP_010846008	DeepBGC-protein-unique	A0A2I2MK27	LT966404
BGC0001716	WP_010846009	DeepBGC-protein-unique	A0A2I2MJT4	LT966404
BGC0001716	WP_010846011	DeepBGC-protein-unique	D3VGT6	FN667742
BGC0001716	WP_013184461	DeepBGC-protein-unique	D3VGT7	FN667742
BGC0001716	WP_013184462	DeepBGC-protein-unique		
BGC0001716	WP_013184463	DeepBGC-protein-unique		
BGC0001716	WP_013184464	DeepBGC-protein-unique	D3VGU0	FN667742
BGC0001716	WP_010846016	DeepBGC-protein-unique	A0A2I2MJQ7	LT966404
BGC0001716	WP_010846017	DeepBGC-protein-unique	D3VGU2	FN667742
BGC0001716	WP_013184465	DeepBGC-protein-unique	D3VGU3	FN667742
BGC0001718	XP_020057667	DeepBGC-protein-unique	A0A1L9WZL9	KV878974
BGC0001718	XP_020057668	DeepBGC-protein-unique	A0A1L9WZ27	KV878974
BGC0001718	XP_020057669	DeepBGC-protein-unique	A0A1L9WYN3	KV878974
BGC0001718	XP_020057670	DeepBGC-protein-unique	A0A1L9WYQ2	KV878974
BGC0001718	XP_020057671	DeepBGC-protein-unique	A0A1L9WYK4	KV878974
BGC0001719	AWM72898	DeepBGC-protein-unique	A0A2U8T8X1	MF437311
BGC0001719	AWM72899	DeepBGC-protein-unique	A0A2U8T8I6	MF437311
BGC0001719	AWM72900	DeepBGC-protein-unique	A0A2U8T9G6	MF437311
BGC0001719	AWM72901	DeepBGC-protein-unique	A0A2U8T8L5	MF437311
BGC0001719	AWM72902	DeepBGC-protein-unique	A0A2U8T8P8	MF437311
BGC0001719	AWM72903	DeepBGC-protein-unique	A0A2U8T8Z1	MF437311
BGC0001719	AWM72904	DeepBGC-protein-unique	A0A2U8T8N3	MF437311
BGC0001719	AWM72905	DeepBGC-protein-unique	A0A2U8T8N0	MF437311
BGC0001719	AWM72906	DeepBGC-protein-unique	A0A2U8T901	MF437311
BGC0001719	AWM72907	DeepBGC-protein-unique	A0A2U8T8P1	MF437311
BGC0001719	AWM72908	DeepBGC-protein-unique	A0A2U8T8Y2	MF437311
BGC0001719	AWM72909	DeepBGC-protein-unique	A0A2U8T8J9	MF437311
BGC0001719	AWM72910	DeepBGC-protein-unique	A0A2U8T9H7	MF437311
BGC0001719	AWM72911	DeepBGC-protein-unique	A0A2U8T8M5	MF437311
BGC0001719	AWM72912	DeepBGC-protein-unique	A0A2U8T8Q6	MF437311
BGC0001719	AWM72913	DeepBGC-protein-unique	A0A2U8T8Z4	MF437311
BGC0001719	AWM72914	DeepBGC-protein-unique	A0A2U8T8P2	MF437311
BGC0001719	AWM72915	DeepBGC-protein-unique	A0A2U8T8P0	MF437311
BGC0001719	AWM72916	DeepBGC-protein-unique	A0A2U8T907	MF437311
BGC0001719	AWM72917	DeepBGC-protein-unique	A0A2U8T8P9	MF437311
BGC0001719	AWM72918	DeepBGC-protein-unique	A0A2U8T8Z0	MF437311
BGC0001719	AWM72919	DeepBGC-protein-unique	A0A2U8T8K1	MF437311
BGC0001719	AWM72920	DeepBGC-protein-unique	A0A2U8T9I9	MF437311
BGC0001719	AWM72921	DeepBGC-protein-unique	A0A2U8T8N2	MF437311
BGC0001719	AWM72922	DeepBGC-protein-unique	A0A2U8T8R5	MF437311
BGC0001719	AWM72923	DeepBGC-protein-unique	A0A2U8T904	MF437311
BGC0001719	AWM72924	DeepBGC-protein-unique	A0A2U8T8Q0	MF437311
BGC0001719	AWM72925	DeepBGC-protein-unique	A0A2U8T8P6	MF437311
BGC0001719	AWM72926	DeepBGC-protein-unique	A0A2U8T915	MF437311
BGC0001719	AWM72927	DeepBGC-protein-unique	A0A2U8T8Q8	MF437311
